SampleID,Deseq_AHNAK,Deseq_HLA-E,Deseq_RPL3,Deseq_UBC,Deseq_RPS20,Deseq_IQGAP1,Deseq_LCP1,Deseq_RPS24,Deseq_RPL23,Deseq_EEF2,Deseq_SNORD17,Deseq_ANXA6,Deseq_RMRP,Deseq_RPL6,Deseq_PSAP,Deseq_TMSB10,Deseq_EEF1A1,Deseq_RPL32,Deseq_ANXA1,Deseq_LYZ,proteome_HV313,proteome_APOE,proteome_CAPZB,proteome_CLU,proteome_IGHG4,proteome_A2M,proteome_CFHR2,proteome_IL1RAP,proteome_IGHA2,proteome_HPR,proteome_PROZ,proteome_HP,proteome_PLTP,proteome_LV743,proteome_C6,proteome_CD14,proteome_CAMP,proteome_SAA1,proteome_KV320.1,proteome_FCN2,metabolome_nRPLC_463.3428_11,metabolome_nRPLC_437.3271_10.7,metabolome_nRPLC_393.3013_10.7,metabolome_nRPLC_461.3269_10.7,metabolome_nRPLC_445.3323_11,metabolome_nRPLC_507.3686_10.6,metabolome_nRPLC_389.2702_10.4,metabolome_nRPLC_439.3427_10.9,metabolome_nRPLC_445.3324_11.4,metabolome_nRPLC_453.3223_9.8,metabolome_nRPLC_435.3115_10.4,metabolome_nRPLC_399.3268_11.1,metabolome_nRPLC_473.3632_11.4,metabolome_nRPLC_377.2696_10.5,metabolome_nRPLC_351.254_10.3,metabolome_nRPLC_299.2228_9.3,metabolome_nRPLC_313.2385_10.3,metabolome_nRPLC_155.0713_4.9,metabolome_nHILIC_277.2171_1,metabolome_pHILIC_188.128_8,nares_family_Neisseriaceae,nares_order_Neisseriales,nares_class_Betaproteobacteria,nares_genus_unclassified_Neisseriaceae,nares_phylum_Proteobacteria,nares_family_Staphylococcaceae,nares_genus_Staphylococcus,nares_order_Bacillales,gut_genus_unclassified_Porphyromonadaceae,gut_genus_Clostridium.IV,nares_family_Comamonadaceae,gut_genus_Dorea,gut_genus_Ruminococcus,gut_family_Porphyromonadaceae,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_family_Propionibacteriaceae,nares_genus_Propionibacterium,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,IL5,IL2,IL12P40,LEPTIN,PDGFBB,CHEX4,GCSF,MIP1B,IFNB,CD40L,IP10,CHEX1,RESISTIN,label
ZJTKAE3-6021,1.616999743,1.015737378,0.940028828,0.80705807,-0.898327548,0.714375919,1.399254749,0.053347068,-0.841595957,-0.208453095,-0.362334683,-0.603665841,0.225078171,1.475318508,-1.43718088,0.315161417,1.044889261,-1.387562598,1.863987595,1.011360267,-2.266561449,0.124928981,2.645011186,-0.554006977,-0.167851697,1.908460721,-0.182156241,-0.671142917,-3.058752117,-0.49649862,-0.5029805,-0.719482504,-1.420890605,0.340270855,1.953825528,-2.297867671,-2.065183839,-0.13360533,-1.281818915,0.430675793,-0.804908972,-0.999192223,-0.634141955,-0.771067042,-0.751614411,-0.80542429,-0.636898619,-1.00674488,-0.68038921,-0.733431218,-0.537015881,-0.755816906,-0.325536591,-0.022221412,-0.607043181,0.922492949,-0.269153334,0.465614487,0.298404296,0.83464786,-0.701615666,-0.701615666,-0.654147128,-0.597874217,-0.695241415,0.009973533,0.010063708,0.002926062,0.72880845,-0.321339339,-0.308824741,0.06067371,-0.499163928,0.509285363,-0.670097471,0.270217224,0.270393792,-0.233591668,-0.785541431,-1.421275638,-0.900737323,1.295030608,-1.307164621,0.475430241,-0.735778488,-1.405964801,-1.052020775,-1.891587809,-0.907902494,-0.076860276,-1.254028627,1
ZLPZS0H-06,-0.071787671,0.005280454,0.220791268,0.738401254,0.361207469,0.635345784,0.206115005,0.262392741,0.519556931,0.020404673,-0.362334683,0.011219208,0.350903218,0.313799435,0.603094495,0.498368941,-0.429398713,0.488420918,0.279839684,0.327233052,1.235285539,-1.048526215,-1.580163825,-0.196703925,1.075964926,-0.259663667,1.078827403,0.125096668,1.045359188,0.188276349,0.076960749,0.139887727,-1.798604252,1.486880465,-1.841107019,0.569247509,-0.090253541,0.431610276,1.574434759,0.116474996,0.343490744,0.058351765,0.149709272,0.307894895,0.548590667,0.585682068,0.641416539,-0.027004184,0.184706405,1.402710082,0.470856961,0.363280522,0.415058665,0.887752388,0.203288158,-0.377748984,-0.763612024,-1.352085948,0.221493724,-0.874783251,-0.10461365,-0.10461365,-0.280931292,-0.063982473,-0.604410426,-0.640350095,-0.640302218,-0.645420864,-0.417483973,-0.489249256,-0.436983399,-0.457238838,-0.291967339,-0.633197478,0.136926357,0.544441763,0.543855495,-0.401400779,-0.6379126,0.240653089,-0.650611635,-1.021134122,-0.476393186,-0.98471539,-0.505555875,0.352430279,-0.754287659,-0.528032516,-0.093790874,1.691756788,1.303817851,1
ZLPZS0H-07,0.983667615,-0.260027847,0.619503186,-0.081144569,0.709661899,0.569076378,1.405933974,-0.431470903,-0.841595957,-0.325418156,0.820227965,0.536816415,-0.084146161,-0.545312059,0.284307666,-1.666712234,-0.021988519,-1.387562598,1.64980845,-0.259899678,1.283310689,-0.879434679,-1.005392707,0.058522908,1.214438907,0.115143865,0.350414483,2.086397675,0.673966793,-1.949657294,-0.274301808,-0.046182644,-0.958826437,1.279187747,-2.096458734,0.706607152,-1.282489036,0.361824778,1.318550041,0.412908175,1.981901091,1.677135192,1.733659938,1.805627009,1.63851325,2.013182885,1.725812035,1.530211501,1.457325705,2.134514848,2.11814963,1.589402744,1.608370286,1.96199596,2.143950283,0.751202129,0.589550713,-0.24141364,1.991905377,-1.561100551,-0.444841084,-0.444841084,-0.484982413,-0.326552604,-0.703899576,-1.095731651,-1.095713392,-1.100465343,-0.407151138,-0.525358546,-0.385561801,-0.437744197,-0.14073156,-0.592124658,0.005435742,-0.329498791,-0.329358611,-0.30014486,-0.65862675,-0.440925141,-0.693931324,-1.4409341,-0.763586411,0.366205139,-0.443769138,0.210025932,-0.632213335,1.09857359,0.05357369,1.697040272,1.512954243,1
ZLPZS0H-08,0.781172672,-0.437747531,1.046184373,-0.817122453,-0.898327548,-1.155201118,1.18575258,-0.458770572,0.8606236,0.224890752,-0.362334683,-0.603665841,-1.39353629,-0.545312059,-0.109364667,-0.459340929,-0.906019276,0.130989095,-0.891867016,-1.261133479,1.50647283,-0.606801117,-0.293188644,0.754303682,1.130847275,0.75657316,0.442742768,-0.781511423,1.034014774,0.090233196,-0.115346569,0.958086242,-2.02578221,1.496684628,-1.198812007,0.736279359,-0.421452903,0.4079125,1.29422176,0.031695,0.977923188,1.077451073,1.022785995,0.947787284,0.513692566,1.047558467,0.982844535,1.231909414,0.1354097,1.035534883,0.511954095,0.171616818,0.054591847,0.855772453,0.339244857,1.599486371,0.137076213,-0.953279939,1.879787245,-1.393856595,0.117578099,0.117578099,-0.016969286,0.285017184,0.852263065,-0.985076837,-0.985051382,-0.988626938,-0.357282651,-0.283749673,-0.386350419,-0.17381975,-0.164077279,-0.498191516,0.049221899,1.341033631,1.341275172,-0.348965005,-0.410056944,-0.051451868,-0.66986483,-0.971823446,-0.790178376,-1.660175654,-0.542627918,0.436197543,-0.723769078,0.354033769,-0.123263787,1.544406307,1.534390723,1
ZLPZS0H-09,-2.609352181,-2.482506335,-1.349188444,-0.817122453,-0.898327548,-1.155201118,-1.347550607,-2.055020853,-0.841595957,-1.713448847,-0.362334683,-0.603665841,-1.121392684,-0.545312059,-1.43718088,-3.227619504,-0.906019276,-1.387562598,-0.891867016,-1.261133479,1.624935201,-0.936595514,-1.18943243,0.951186515,1.514198019,0.107853577,0.076893756,-0.066964164,0.966342835,0.078723502,-0.407014411,0.645851644,0.834472633,1.673680562,-1.154722178,0.676678526,-0.525482794,2.215104829,0.94452898,-0.665986823,1.27024822,1.409580807,1.145151352,1.218275006,0.455682819,0.961869903,1.405459371,2.13363296,1.235471561,1.242041563,0.977439058,1.071004721,1.620070433,1.376536977,1.480106029,0.199306435,0.823817863,-1.216223825,-0.180342469,-1.267849046,-0.3081418,-0.3081418,-0.391334319,-0.170303257,2.228750726,-0.460416308,-0.460356727,-0.466386671,-0.413723698,-0.4826879,-0.326951132,-0.365954658,0.342478223,-0.589228622,-0.035975706,-0.454196505,-0.45406389,-0.401400779,-0.451485245,0.630126362,-0.443639787,-0.626648715,0.039490939,-0.98471539,-0.53027057,0.545094985,-0.601694754,-0.556486267,-0.1527367,1.586087112,1.328652798,1
ZLPZS0H-11,-0.611097816,-0.840702765,-1.349188444,-0.817122453,-0.898327548,-1.155201118,0.014516578,-1.009537687,-0.841595957,0.187215553,-0.362334683,-0.603665841,0.18990661,-0.545312059,-1.43718088,0.96764187,-0.906019276,-1.387562598,-0.891867016,-1.261133479,0.928991303,-1.261015509,0.324122521,-1.701137222,0.723734098,-0.358269022,-1.601648237,-0.688258317,0.950866675,-0.426325649,0.93594791,-1.207906027,0.00585116,0.740056511,0.51612469,-0.858478112,0.138543749,-1.004588277,0.858739881,0.402614014,1.126890496,1.0795963,1.133377509,1.393820133,1.403230524,1.094029096,1.244776447,0.80250432,1.588596764,0.750045328,0.690234214,1.797262588,1.323296433,1.196415859,0.810417936,-1.027191136,0.353131808,-0.8909381,0.431205789,-0.847000421,-0.265863206,-0.265863206,-0.4001719,-0.597874217,-0.788351177,-0.275811577,-0.27573999,-0.282588903,-0.424424906,-0.596266365,-0.459963338,0.059188214,4.47031826,-0.654593095,3.692845183,-0.553706218,-0.553579641,-0.401400779,-0.575770148,-0.635661778,-0.544719062,-0.751112025,-1.082689993,0.028475004,-0.542627918,0.143012121,-0.510139011,0.923108791,-0.46711444,1.011948559,1.102524074,1
ZLPZS0H-12,-0.253769881,-0.015007958,0.69180847,-0.322023604,1.355004344,0.360931145,0.465759391,0.226616828,0.394643586,-0.181870742,-0.362334683,-0.603665841,0.065879038,-0.545312059,1.002383597,0.871245171,-0.311323946,0.062120821,-0.891867016,-0.324833933,0.876102979,-1.054405429,-1.610102954,-1.195126301,0.622980754,-0.529349063,-1.748103574,-0.86147199,0.675023422,-0.33815568,1.29776095,-1.227028076,-0.605935696,0.909867676,-0.202353518,-1.658483506,0.860968944,-0.083288515,0.769699852,-0.179384428,1.096325653,0.950894757,1.282890241,1.283898252,1.543628284,1.477234689,1.179276055,1.054022069,1.48145843,0.810975008,2.560367433,1.860124192,0.940389824,1.305344202,0.398489091,-0.928003963,-0.824937085,-0.848199586,-0.957758705,-0.443819406,-0.406984527,-0.406984527,-0.36898985,-0.546162927,-0.66074235,-0.69545513,-0.695410836,-0.698923472,-0.404559589,-0.438875274,0.147758888,-0.426229785,0.665395657,-0.572939074,1.135715292,1.571913668,1.57193993,-0.382682427,-0.617198449,-0.148820186,-0.660238233,-0.785655868,-0.662536943,0.366205139,-0.53027057,0.204441447,-0.601694754,-1.376902757,-0.157648853,2.076276985,0.820189945,1
ZLPZS0H-14,0.43868507,0.498050551,0.725124863,0.310616777,1.063525963,0.782464026,0.691030228,0.115629453,-0.841595957,0.328586926,0.75923327,-0.603665841,0.145513744,-0.545312059,-0.14115184,-0.311245159,0.448581436,0.503810657,0.292505176,0.821082327,0.930550288,-0.625902884,-0.620251508,-1.471386467,0.454879037,-0.057974915,-1.566212519,-1.041594891,0.46455125,-0.7214802,1.122042367,-1.054853671,-0.077861171,0.932655482,-0.566937033,0.182199832,0.414240296,-0.529281531,1.181490211,0.226840947,1.107985536,1.105238472,1.025830541,0.923046981,1.564496838,1.228653313,0.839691846,1.073781514,1.638917826,1.101808746,0.778616091,1.524859903,2.009864344,0.49303504,-0.07922313,-0.742407543,-1.951467133,-1.446427692,-0.529032887,-0.26974466,-0.487986013,-0.487986013,-0.482548755,-0.592756135,-0.612480847,-0.561829807,-0.561776823,-0.566086542,-0.39900768,-0.534389437,-0.144015394,-0.420749279,0.183408088,-0.561380748,1.962764085,0.48443951,0.482789922,-0.401400779,-0.318604069,-0.313611916,-0.771899917,-0.686588951,-0.863796593,0.863763609,-0.567397279,0.341360645,-0.617748986,0.199149788,-0.901879592,0.102795307,1.611196339,1
ZLPZS0H-15,0.366380325,0.528905046,0.497310815,0.145143509,0.803212962,-0.047546938,0.868042519,0.186323316,-0.841595957,-0.556920508,-0.362334683,-0.603665841,0.231727807,-0.545312059,-0.00281037,-0.450330024,1.095833184,1.016962915,0.091939695,0.291865001,1.103611405,-1.339592786,-0.242319551,-0.961922198,0.671187691,-0.401021766,-1.685674553,0.764082427,0.89521026,-0.446420971,1.134673277,-0.717850206,-1.114585127,1.177779078,0.086230093,-3.071519647,-0.209997927,-0.22036951,1.237650764,0.039616801,1.48584016,1.311323334,1.76066962,1.604442945,1.65402517,1.622925716,1.665744855,1.590894293,1.121511084,1.029539699,1.235283905,1.321332564,0.692772457,1.610035561,2.80503231,-0.690423454,-1.326727422,-0.743326478,1.896921558,-1.098902529,-0.370167547,-0.370167547,-0.474687716,-0.448647577,-0.63965447,-0.846744767,-0.846710314,-0.851674748,-0.374303453,0.381610776,-0.459963338,-0.495334864,0.106375998,-0.536100729,-0.032453728,0.870943477,0.871156495,-0.401400779,-0.547923614,-1.021402706,-0.838778262,-0.379501987,-0.794371709,-0.746293352,-0.622360514,-0.287562774,-0.672758507,0.519108394,-0.949873097,0.219434506,1.495047058,1
ZRLZ98T-6011,0.151860896,-0.230506815,0.09808847,-0.022807759,-0.264395929,0.292705188,-0.784414076,-0.722079565,0.328647576,0.093422752,-0.362334683,0.116909163,-0.033024439,0.760354004,0.917882587,-0.178769922,0.048083606,0.697512535,-0.102866245,-0.193380747,-0.482023179,-0.600480394,-0.104326338,0.894389643,-2.061393806,1.03415936,0.517386346,1.030096622,0.388134242,-0.724343804,0.565080619,-1.355029126,1.465162745,-0.804710328,1.052938791,0.776236992,0.179397292,-1.355186631,0.160179041,1.023087536,-1.428543859,-1.391830664,-1.081228911,-1.234177288,-1.163799615,-1.140703734,-1.012146567,-1.26590209,-1.092432995,-0.760709751,-1.092002431,-0.839566134,-0.884805667,-1.374195462,-1.159806395,3.302768332,-0.242723066,1.231012065,-1.553108984,-0.285735387,-0.678447273,-0.678447273,-0.689407817,-0.597874217,-0.850841082,2.490481207,2.490506812,2.467322007,-0.424975554,4.355609241,-0.459963338,-0.561951952,-0.410906554,-0.551912138,-0.104180456,-1.427597071,-1.427523517,0.61980787,-0.658710098,0.813190092,-0.880493135,-0.068624278,2.611808925,-0.472955655,-0.674709024,-1.433902886,-0.8517174,-1.31843203,-0.956653629,-0.967885377,-1.115781602,1
ZTTL3YH-01,-0.505226227,-0.725643848,-1.349188444,-0.817122453,-0.898327548,-1.155201118,0.131591006,-2.055020853,-0.841595957,0.568830114,-0.362334683,-0.603665841,-0.186847106,-0.545312059,-0.033535105,0.031862969,-0.906019276,0.217711269,-0.891867016,-1.261133479,-0.640140809,1.057789251,-1.236212732,-0.370521147,-0.052618954,-1.890016763,0.284216936,1.092005193,-0.990510448,0.071107572,1.879464441,1.548203145,0.70196449,-1.037384305,1.275679588,0.751316401,0.230217269,0.913382789,-0.597801915,1.375715341,0.945437534,1.149130911,0.896233023,0.681436816,0.687550691,0.458388855,0.505096948,0.114887408,0.600124185,0.634920448,0.233730619,0.27766888,0.896275957,0.53842511,0.018213003,-1.059810993,-0.579323339,0.723644524,-0.411605173,3.006775179,-0.691375772,-0.691375772,-0.704161321,-0.586092422,-0.8439074,-1.013121716,-1.013098085,-1.018952849,-0.424975554,-0.190136573,-0.459963338,-0.629716297,-0.498083313,-0.441092782,-0.661278702,-0.772846463,-0.772733183,-0.381950765,-0.225705187,0.023534021,-1.7249027,-0.786419812,-0.174972615,-0.971438945,-0.652111995,-1.598606511,0.506856406,-0.078464662,-1.294343065,-0.612320954,-1.098809311,1
ZTUO1AO-01,-0.219628488,-0.193705366,-0.107245829,0.738523223,0.779205612,0.635486181,-1.347550607,0.785699006,0.971278695,-0.271958754,-0.362334683,0.595484228,0.100192837,-0.545312059,-0.547865481,0.206510259,0.962567613,-0.370500604,0.421154285,0.449340867,-0.640255636,-1.443000087,0.285309517,0.286684513,-2.639121604,-0.688862437,0.513291721,0.967940806,-0.484556365,-0.454186617,1.017585986,-0.332019971,0.712759189,0.046646159,-0.101556212,-0.728862629,-0.789980869,-0.846496073,0.169563587,-0.51669013,0.543534559,0.720888931,0.852134111,0.404610852,1.093159511,-0.102273848,0.680705375,-0.264685632,1.502321494,1.048643472,-0.623237997,0.865996453,0.385583803,-0.002131505,-0.117284238,-1.486728104,1.235180988,-0.580377259,0.548478203,0.611424803,-0.593872469,-0.593872469,-0.605073533,-0.506722057,-0.629953904,1.09051609,1.090676546,1.077783698,-0.424975554,0.305710146,-0.292849828,2.62736679,-0.499163928,-0.666477736,-0.365828089,-1.291287352,-1.291205528,-0.382255624,-0.420305782,-0.590645061,-0.859598752,-0.697317602,-0.969207872,-0.09068531,-0.442769858,-1.284553098,-0.63307216,-1.396858308,-1.119042856,-0.652018234,-1.103681477,1
ZTXY83G-01,-0.159776685,-0.216387664,1.473433631,0.146503805,-0.898327548,0.952907482,-1.347550607,-1.15927374,-0.841595957,1.095296192,-0.362334683,0.889583716,0.363981965,0.653527999,1.227072338,0.783746057,0.251454704,-0.121059421,-0.891867016,0.861853508,-0.66924696,-0.338154124,-0.229084838,-0.047740111,-0.69365639,-1.353897457,0.728014521,1.966609781,-0.125730889,-0.690060486,0.693700802,0.832155756,0.840336603,-0.878745222,1.146143821,0.428605185,0.376059077,3.046994838,-0.081475422,0.88572789,-0.285606991,0.148734302,-0.542576553,0.066945204,-0.613099099,0.068961251,-0.101673599,-0.00588826,-0.550449123,-0.525285515,-0.375839006,-0.650503059,-0.632370289,-0.281383743,-0.044184144,-0.197551446,-0.665137099,0.412174856,-0.375130096,0.463943918,-0.6297453,-0.6297453,-0.657687067,-0.593937231,-0.588836592,-1.109151708,-1.109734996,-1.10873461,-0.424975554,-0.241509789,-0.446082838,-0.203746037,0.789797567,0.377177219,0.480857255,-0.802054575,-0.801943067,-0.206134834,-0.177055039,1.129056365,0.014813659,-1.878508082,-0.118241525,-0.531062126,-0.652111995,-0.602165436,-0.798879951,-0.583255021,1.04033699,-1.091650694,-0.701240597,1
ZTXY83G-06,-1.035445903,0.385064992,-1.349188444,-0.817122453,-0.898327548,-1.155201118,-1.347550607,-0.184082036,-0.841595957,-1.713448847,-0.362334683,-0.603665841,-2.30159843,-0.545312059,0.174810989,-0.56405209,0.778823629,0.455985446,-0.891867016,-1.261133479,-1.186080853,1.528464043,0.648448004,-0.638323666,-0.839188268,-1.464072241,0.704850624,-1.387089831,0.116723157,-0.622369343,1.017033964,-1.372421483,-0.566199439,-1.282768419,0.404183985,0.276588998,0.496724767,-1.232862456,-0.814323516,0.931067139,-0.157928843,0.108561857,-0.53466926,0.007504377,-0.408835564,0.024429539,-0.035940174,0.514149017,-0.624749429,-0.252731848,0.265767543,-0.535957488,0.433596255,-0.106516389,-0.224401036,-0.825885404,-0.495632834,0.340760012,-0.041943349,0.656066333,-0.641700122,-0.641700122,-0.665105648,-0.597874217,-0.774079089,-0.897650986,-0.897619844,-0.901584003,-0.424975554,-0.596014457,-0.459963338,-0.267055271,-0.34339834,0.031982281,-0.340233201,-0.685879343,-0.685760786,-0.365915173,-0.12840489,1.374727997,0.042139046,-1.067502113,0.207962242,-0.531062126,-0.505572499,-0.152409932,0.776294068,-0.203177574,-0.65688776,-0.44227444,-0.540946348,1
ZY1ZKJY-01,0.275745463,0.726221818,0.262030997,-0.817122453,-0.898327548,-1.155201118,-0.06692122,0.402649194,-0.841595957,-0.733584034,-0.362334683,-0.603665841,0.746422633,-0.545312059,-0.221915206,-0.267918256,-0.906019276,0.002271121,-0.891867016,0.825643096,-0.026307212,0.365356719,1.373432388,2.579088447,-1.315127142,0.011947204,-0.28743145,-0.134376022,0.415452508,1.500167257,-0.5186988,0.346675436,1.43994379,0.586131033,-0.261331796,0.834650808,0.480305938,-0.743603026,-1.586428281,0.107464208,-0.291950763,-0.00575148,-0.462687954,-0.184140894,-0.573987856,-0.298159561,-0.606190838,0.178147946,-0.790886362,-0.923321692,-0.102856227,-0.663882733,-0.834109079,-0.501684339,0.926539925,0.595672968,3.168502176,0.508365498,0.159974915,0.564818779,-0.339979251,-0.339979251,0.025063905,-0.597874217,0.082597011,1.471343264,1.47152849,1.463122562,1.646923904,-0.255296698,0.31214051,0.237949293,-0.497415974,1.560343659,-0.59883988,-0.496322686,-0.496192628,-0.369939314,1.521360616,0.464391443,1.124381903,0.740950248,0.508000873,1.423256328,2.645032227,0.817444413,2.146415878,0.707253691,2.09800833,-0.720598567,-0.306590301,1
ZY1ZKJY-04,-0.107501673,-0.326002465,-0.986571803,-0.817122453,-0.408529201,0.523081741,-0.315811573,0.485863932,0.089555918,0.624714725,-0.362334683,-0.603665841,0.515986856,-0.098337356,0.59138162,0.580289503,-0.906019276,-0.025659943,-0.282256671,1.122234136,-1.132335154,0.028915336,0.397018589,-1.219781064,-0.751267837,-1.278392286,1.660917054,-0.760363631,0.106284517,1.921081857,-0.767337129,-0.701560332,0.942424247,-1.649339496,0.11873237,0.45390316,-0.842792824,-0.347980052,-0.745844906,0.279471807,-0.912366635,-0.842628971,-1.108741064,-1.011815316,-0.892738478,-0.963942527,-1.075799794,-0.63823521,-0.943902743,-1.108088574,-0.793607438,-0.89374774,-1.192935965,-1.103084384,-0.68166636,0.794204674,0.024821497,-0.695916423,-1.092624479,-0.36670594,-0.201451487,-0.201451487,0.205503842,-0.233867207,0.792709037,1.259813462,1.258662865,1.264137593,-0.424975554,0.039615845,0.053383825,-0.222945083,-0.057335123,0.308477392,-0.582458532,-0.535386645,-0.535258957,-0.290949698,0.233417763,1.411767498,1.347060032,1.372386859,1.047932415,2.62298517,0.894318496,0.366296579,1.329994707,1.463665882,1.869908787,-0.141517017,-0.023776319,1
ZY1ZKJY-05,0.540705379,0.193596567,0.716355201,0.614483936,1.308956332,1.330622328,0.386181153,0.427856531,1.267553139,0.470268147,-0.362334683,0.256999965,0.506040961,-0.545312059,1.464211842,0.772667251,-0.23888479,1.137299587,1.537234313,1.659350026,0.815869387,0.089858217,1.114334927,1.591939112,0.05035132,0.550646703,1.048048696,-0.660003292,1.399178926,1.136128557,0.825553997,1.738459447,1.08964781,-0.073925108,-0.717885893,0.346439567,1.233814498,-0.985106502,-1.965562606,-2.767676253,-1.222960517,-1.24230808,-1.132596921,-1.238891172,-0.868307761,-1.131777671,-1.124847305,-1.125047265,-0.917116521,-1.151596006,-1.133656355,-0.790464475,-1.29477865,-1.192863823,-0.773393243,0.58287224,-0.161918195,-0.330226045,-0.585387136,-0.39782199,3.671747567,3.671747567,3.746992578,3.65326232,2.145316459,-0.069837403,-0.069752418,-0.047999864,-0.414409574,0.542439567,4.449368031,-0.556161772,-0.393101171,-0.306602587,-0.642175976,0.392440893,0.392624878,-0.401400779,0.550125022,1.127554682,1.555820778,0.868842117,0.298639663,2.223075556,1.130573981,1.251674204,1.534100002,1.184022587,1.020434626,-0.481802053,-0.366416335,1
ZY1ZKJY-07,-0.815485104,-0.24013579,-1.349188444,-0.817122453,-0.898327548,-1.155201118,-1.347550607,1.142411309,-0.841595957,-1.713448847,-0.362334683,-0.603665841,-2.30159843,-0.545312059,-1.43718088,-0.191806025,-0.906019276,-1.387562598,-0.891867016,-1.261133479,0.087180819,1.388008925,-0.435381674,-0.187463165,0.040222881,-0.219587804,1.837640852,-0.339464338,-0.08620176,0.740708263,-0.998637242,-0.278216443,0.8107883,-0.515653874,-0.116417554,0.358142968,0.234175058,0.484127261,-1.001328772,-0.684853878,-0.722889064,-0.799746306,-0.979189881,-0.977202619,-0.869724665,-0.924365961,-1.188657638,-1.114505333,-0.979268033,-0.483156407,-0.971635102,-0.908472314,-0.865641349,-0.704603699,-0.883093802,-0.524368537,0.364631592,1.296768431,-0.764831815,0.204866912,0.236269744,0.236269744,0.596129835,0.122777202,1.37971389,1.040618608,1.040775818,1.088107234,4.11716794,-0.385899924,0.856501337,-0.579801446,-0.491327912,3.966010963,-0.670097471,0.015754057,0.015915185,-0.401400779,0.338986849,-1.335623063,1.068712371,1.147750217,-0.301896439,0.223527486,1.057879986,0.811805066,0.513573535,0.514712406,-0.06107183,-0.24181155,-0.537434192,1
ZY1ZKJY-08,-0.093337011,0.005566003,-0.22110952,-0.817122453,0.043296276,-1.155201118,0.918820149,-0.019242332,0.175997021,-0.390620699,-0.362334683,-0.603665841,-0.027598305,-0.545312059,0.203440988,0.140835169,-0.906019276,1.072070554,0.280092074,0.59792493,-0.251501958,0.888502932,-0.091269558,-0.001364403,-0.434761507,0.222368279,-0.210909637,1.288474522,-1.064759917,0.42927741,-1.001368932,0.628541096,0.015988243,-0.90518994,1.283088364,-0.008229479,-0.61768402,-0.882220144,-0.523813984,-0.971019024,-0.641472658,-0.645763226,-0.572188633,-0.838763519,-0.769822132,-0.750937968,-1.030939487,-0.638407496,-0.623390692,-0.72760724,-0.716215135,-0.729186295,-0.783190061,-0.994121976,-0.566622345,-0.43761053,1.426869008,-0.249867336,-0.907792283,-0.381505131,2.134998331,2.134998331,2.063689753,1.769445911,0.579567814,0.657978455,0.658110778,0.692701115,0.368567438,-0.277169004,-0.459963338,-0.463442347,-0.496880748,0.524681052,-0.642159942,-0.247156207,-0.24701103,-0.298705925,0.71903556,0.938079471,1.360977415,1.056196628,0.430867796,0.223527486,0.942781159,0.755411587,0.701978421,0.592645783,0.163094962,-0.499711786,-0.581548339,1
ZY1ZKJY-09,1.935082749,1.797378504,0.689936427,2.714770346,1.855986176,1.490871295,1.099171766,2.485518332,2.545100793,2.140871911,1.407730367,3.304968171,1.99800583,3.740518913,-0.171174547,1.65310565,2.540863096,1.267801466,1.90976233,1.038571721,-0.232269764,2.082726917,-0.699649497,0.760385241,1.01806046,1.384886014,-0.256782339,-0.757682704,-1.797573329,1.009976829,-1.001164311,2.180130661,-0.475716721,-0.438550071,-0.951868096,0.665410895,-1.096789128,0.132984407,-0.031162708,1.287599409,-1.047633261,-1.043774786,-1.107986812,-1.126415491,-0.990694395,-1.049024179,-1.120454508,-0.874371537,-0.989302066,-0.837175426,-0.878546034,-0.912289509,-1.145805739,-1.300311857,-1.069455353,-0.118617908,-0.103503705,-0.147694676,-0.510388116,0.806582554,0.046801552,0.046801552,-0.119752196,0.190588285,-0.524999187,-0.986491919,-0.986466555,-0.970751089,-0.258562105,0.11009542,-0.271626029,0.008286485,-0.13835878,-0.373594064,-0.625483898,3.333647479,3.334009922,2.831612838,4.068841143,1.917754533,2.526160184,0.874938622,1.692214116,-0.239717576,2.672853568,2.995433602,2.087953861,1.195746807,2.346654121,-0.5825137,-0.245703634,1
