SampleID,Deseq_FLNA,Deseq_LGALS8,Deseq_LYZ,Deseq_PRR26,Deseq_PRKAG1,Deseq_HCFC1R1,Deseq_CASC14,Deseq_LINC01271,Deseq_MNS1,Deseq_CDR1,Deseq_TM6SF1,Deseq_LOC101929680,Deseq_ZNF385A,Deseq_C9orf173,Deseq_DNMBP-AS1,Deseq_C16orf72,Deseq_HLA-DQA1,Deseq_HLTF-AS1,Deseq_DCBLD2,Deseq_RNF157,proteome_C1R,proteome_IGHA2,proteome_LPA,proteome_LV144,proteome_HP,proteome_IGHG4,proteome_APOE,proteome_SAA2,proteome_FCN2,proteome_A2M,proteome_IGJ,proteome_IGHA1,proteome_LGALS3BP,proteome_MBL2,proteome_FCGBP,proteome_MYH7,proteome_APOC4,proteome_BTD,proteome_NPHP3,proteome_SERPINF2,metabolome_nRPLC_299.2227_9.9,metabolome_nRPLC_315.2539_9.7,metabolome_pHILIC_147.1128_11.2,metabolome_pHILIC_154.1225_1.6,metabolome_nRPLC_285.2071_9.2,metabolome_nRPLC_389.2702_10.4,metabolome_pHILIC_189.1233_8.4,metabolome_pRPLC_288.2172_5.1,metabolome_nRPLC_495.2962_9.1,metabolome_nRPLC_172.9914_0.9,metabolome_pRPLC_267.1228_8.3,metabolome_nRPLC_183.1025_5.1,metabolome_nRPLC_309.2073_9.4,metabolome_nHILIC_740.525_4.5,metabolome_pRPLC_315.1341_7.8,metabolome_nHILIC_74.0246_9.6,metabolome_nHILIC_528.2633_6.7,metabolome_nHILIC_188.0023_1.6,metabolome_nRPLC_431.3166_10.4,metabolome_nHILIC_130.0509_8.8,gut_genus_Clostridium.IV,nares_genus_Propionibacterium,nares_family_Propionibacteriaceae,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_genus_unclassified_Neisseriaceae,nares_class_Betaproteobacteria,nares_family_Neisseriaceae,nares_order_Neisseriales,gut_genus_Dorea,nares_phylum_Proteobacteria,nares_family_Comamonadaceae,gut_genus_unclassified_Porphyromonadaceae,nares_genus_Staphylococcus,gut_family_Porphyromonadaceae,nares_order_Bacillales,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_family_Staphylococcaceae,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
ZJTKAE3-6021,0.484851451,2.001377057,1.011360267,1.945759509,2.431594552,1.06955945,0.741602023,1.409481445,-1.03362731,-1.527697023,1.474623059,1.692931862,1.661046973,-1.139919104,1.324301878,1.530160935,1.517293254,0.38509032,1.317262892,0.323019393,-0.136427293,-3.058752117,0.120434405,3.33938944,-0.719482504,-0.167851697,0.124928981,1.051709428,0.430675793,1.908460721,-0.690159944,1.053868496,-1.571813771,-0.47971168,0.251570388,-2.092502325,0.142474893,-3.555754795,-0.706620057,-4.608562363,-0.626546614,1.410314756,0.498976793,-0.499369248,0.431207328,-0.636898619,-0.431971814,-0.677924118,0.852992371,1.853680011,0.013007763,-0.834176914,-0.901840981,0.069633288,-0.71104467,1.272917934,2.155585282,0.746143595,0.028186539,-1.491633763,-0.321339339,0.270393792,0.270217224,-0.499163928,-0.670097471,-0.597874217,-0.654147128,-0.701615666,-0.701615666,0.06067371,-0.695241415,-0.308824741,0.72880845,0.010063708,0.509285363,0.002926062,-0.233591668,0.009973533,-1.421275638,1.295030608,-0.785541431,-0.907902494,-0.076860276,-0.900737323,-1.307164621,0.475430241,-1.405964801,-1.052020775,-1.891587809,-0.735778488,-1.254028627,1
ZLPZS0H-06,-0.462726489,-1.240066849,0.327233052,-0.495143134,0.167272335,-0.407658291,-0.874019718,-0.272724965,0.688047695,-1.163789732,0.215782975,0.229733518,0.167711155,-1.139919104,-0.713331693,-0.097796415,-0.623880723,-0.018121543,-0.790262938,-1.048767692,0.131800972,1.045359188,-0.890495138,0.078401334,0.139887727,1.075964926,-1.048526215,-1.229970882,0.116474996,-0.259663667,1.03702592,0.11129637,-0.012232286,0.058117515,0.466882383,-0.411310569,0.60666402,0.596701247,0.853902988,0.227478035,-0.12541041,-0.667184573,-0.893961221,-0.499073419,-0.218381001,0.641416539,-1.205831118,-0.396502066,-1.089786461,-0.816271999,-0.811007882,-1.265474103,-1.163090731,-1.273461011,-0.240362423,-0.400339283,-1.208930728,-1.516330054,-1.0043952,-0.027994364,-0.489249256,0.543855495,0.544441763,-0.291967339,0.136926357,-0.063982473,-0.280931292,-0.10461365,-0.10461365,-0.457238838,-0.604410426,-0.436983399,-0.417483973,-0.640302218,-0.633197478,-0.645420864,-0.401400779,-0.640350095,0.240653089,-1.021134122,-0.6379126,-0.093790874,1.691756788,-0.650611635,-0.476393186,-0.98471539,0.352430279,-0.754287659,-0.528032516,-0.505555875,1.303817851,1
ZLPZS0H-07,-0.565719773,-0.118551225,-0.259899678,0.296894127,-0.851462224,0.072939367,-0.141920143,0.071384239,1.333295492,-0.445972197,0.377833256,0.309693182,-0.936826856,-0.42240972,-0.419513529,-1.216689808,0.070898963,-0.202754776,-0.481172295,0.121657649,0.361463005,0.673966793,-0.892487075,0.005256677,-0.046182644,1.214438907,-0.879434679,-1.287589843,0.412908175,0.115143865,1.108539887,-0.03918543,-1.854355883,0.081879168,-0.175605048,0.618522912,0.535366913,0.800824593,1.133791813,0.396545089,-0.391882075,-0.384754068,-0.931926073,-0.499529419,0.37140678,1.725812035,-0.692464658,1.220579002,-0.78950503,-0.787578466,0.543649752,-0.6186372,1.502797663,1.368086395,2.742926804,-0.065331697,-0.754599011,-0.860536483,0.638824501,-0.298755002,-0.525358546,-0.329358611,-0.329498791,-0.14073156,0.005435742,-0.326552604,-0.484982413,-0.444841084,-0.444841084,-0.437744197,-0.703899576,-0.385561801,-0.407151138,-1.095713392,-0.592124658,-1.100465343,-0.30014486,-1.095731651,-0.440925141,-1.4409341,-0.65862675,0.05357369,1.697040272,-0.693931324,-0.763586411,0.366205139,0.210025932,-0.632213335,1.09857359,-0.443769138,1.512954243,1
ZLPZS0H-08,-0.602526121,-0.744947534,-1.261133479,-0.495143134,-0.851462224,0.214691985,0.834144363,-0.238436233,1.977523676,0.390748562,0.871402324,-0.756236732,-0.936826856,-1.139919104,-1.751782128,-1.216689808,-0.623880723,0.385942134,-0.3251264,-0.444071133,-4.49984567,1.034014774,-0.948932208,-0.0481614,0.958086242,1.130847275,-0.606801117,-1.363731114,0.031695,0.75657316,0.496129521,0.381438754,-2.224431129,-0.200835298,0.713104264,-0.273978171,0.550649709,0.678570615,0.910631791,0.50715422,0.042084237,-0.547148013,-0.721659284,-0.499074035,0.07227001,0.982844535,-1.062860525,-0.562525498,-0.768050448,-0.896396591,1.074117342,-0.517905676,0.883060937,-1.18678302,1.05853687,-0.727404667,-1.500960591,-1.411855673,0.081212124,0.912445819,-0.283749673,1.341275172,1.341033631,-0.164077279,0.049221899,0.285017184,-0.016969286,0.117578099,0.117578099,-0.17381975,0.852263065,-0.386350419,-0.357282651,-0.985051382,-0.498191516,-0.988626938,-0.348965005,-0.985076837,-0.051451868,-0.971823446,-0.410056944,-0.123263787,1.544406307,-0.66986483,-0.790178376,-1.660175654,0.436197543,-0.723769078,0.354033769,-0.542627918,1.534390723,1
ZLPZS0H-09,-2.385138365,-2.228002868,-1.261133479,-0.495143134,-0.851462224,-1.291368066,-0.874019718,-1.28342876,-1.186898543,-1.527697023,-0.93729915,-1.8575723,-0.936826856,-1.139919104,-3.644499227,-1.216689808,-0.623880723,-2.860836583,-2.6356354,-2.83506174,-0.05220207,0.966342835,-0.771590567,0.947661152,0.645851644,1.514198019,-0.936595514,0.948101101,-0.665986823,0.107853577,0.817333911,0.132869741,0.522113849,0.408402983,0.785439728,-1.361796859,-0.324650441,0.415614129,1.239621893,0.013491701,0.844998595,-0.631918108,-0.545641134,-0.501974616,-0.203539065,1.405459371,-0.458262477,-1.730385867,-1.036581655,-1.124184119,-0.591885383,-1.425353926,-0.297243534,-0.136668891,0.261604819,0.348807911,1.124129052,-0.528454747,-0.702570991,1.762968468,-0.4826879,-0.45406389,-0.454196505,0.342478223,-0.035975706,-0.170303257,-0.391334319,-0.3081418,-0.3081418,-0.365954658,2.228750726,-0.326951132,-0.413723698,-0.460356727,-0.589228622,-0.466386671,-0.401400779,-0.460416308,0.630126362,-0.626648715,-0.451485245,-0.1527367,1.586087112,-0.443639787,0.039490939,-0.98471539,0.545094985,-0.601694754,-0.556486267,-0.53027057,1.328652798,1
ZLPZS0H-11,-0.236910016,-0.97127127,-1.261133479,-0.495143134,-0.851462224,-0.395385784,-0.874019718,-0.266193244,-0.149425007,0.6100242,-1.290500463,0.097632284,1.749703536,0.859792126,-0.109172118,0.145399884,-0.623880723,-0.28079076,-1.393356739,0.410457222,-0.234849369,0.950866675,-0.934578754,0.595873777,-1.207906027,0.723734098,-1.261015509,0.390906403,0.402614014,-0.358269022,0.894139182,-0.373263024,0.683523014,0.714073622,0.881502624,-0.358938203,0.104195311,0.55880512,0.000314583,0.195871695,-0.336463053,-0.580661578,-0.414682227,-0.501492747,-0.028777271,1.244776447,-1.260256643,0.915964897,-1.141131443,0.693604435,0.87326689,-0.63971379,-0.928422738,-1.473337628,-0.054608897,0.396763041,-0.559200338,-1.266958384,-0.828514395,0.082171775,-0.596266365,-0.553579641,-0.553706218,4.47031826,3.692845183,-0.597874217,-0.4001719,-0.265863206,-0.265863206,0.059188214,-0.788351177,-0.459963338,-0.424424906,-0.27573999,-0.654593095,-0.282588903,-0.401400779,-0.275811577,-0.635661778,-0.751112025,-0.575770148,-0.46711444,1.011948559,-0.544719062,-1.082689993,0.028475004,0.143012121,-0.510139011,0.923108791,-0.542627918,1.102524074,1
ZLPZS0H-12,0.033833839,0.824134541,-0.324833933,0.037667355,-0.851462224,0.299843861,0.223167917,-0.092161285,-0.673697657,-0.319747976,-0.18863476,0.253980942,-0.936826856,-0.32186543,-0.125283578,0.378430616,0.16825815,0.384127006,0.293839377,0.479062745,-0.157154375,0.675023422,-2.061700128,0.660747738,-1.227028076,0.622980754,-1.054405429,0.767035624,-0.179384428,-0.529349063,0.540095683,-0.537319731,-0.039519107,-0.312140635,0.758312561,-0.856503826,0.944633493,0.810215508,-0.006776724,0.092554183,1.565208505,-0.85082926,-0.696442608,-0.489483819,-0.496193075,1.179276055,-0.622078954,0.748191815,-1.187129252,-0.920241443,0.577352177,-1.186288218,-0.430649261,-0.531625697,0.842623478,0.56954591,-0.152668795,0.535667102,1.732436662,0.280726814,-0.438875274,1.57193993,1.571913668,0.665395657,1.135715292,-0.546162927,-0.36898985,-0.406984527,-0.406984527,-0.426229785,-0.66074235,0.147758888,-0.404559589,-0.695410836,-0.572939074,-0.698923472,-0.382682427,-0.69545513,-0.148820186,-0.785655868,-0.617198449,-0.157648853,2.076276985,-0.660238233,-0.662536943,0.366205139,0.204441447,-0.601694754,-1.376902757,-0.53027057,0.820189945,1
ZLPZS0H-14,0.288707376,0.152790096,0.821082327,0.256042108,0.392039729,0.823392692,1.000424649,0.709737982,-0.494374326,-0.207921168,-0.418641541,0.101473954,-0.936826856,0.501171206,0.397536625,0.149069415,-0.623880723,-0.002989335,0.073715228,1.315384529,-0.144845849,0.46455125,-0.628053909,0.218214045,-1.054853671,0.454879037,-0.625902884,0.252699395,0.226840947,-0.057974915,0.509502567,-0.609684227,-0.142787121,-0.926558276,0.649839247,-0.282744594,0.73586955,0.801811967,-0.466866905,0.133145871,-0.467187719,-0.727590905,-0.347138003,-0.496660046,-1.572953839,0.839691846,-0.050374074,-0.41950797,-1.125297693,0.068963381,-0.372680502,-1.269274667,-0.86230025,0.586542895,2.228412513,0.00860219,-0.50893689,-0.834631026,0.637127644,-0.936984797,-0.534389437,0.482789922,0.48443951,0.183408088,1.962764085,-0.592756135,-0.482548755,-0.487986013,-0.487986013,-0.420749279,-0.612480847,-0.144015394,-0.39900768,-0.561776823,-0.561380748,-0.566086542,-0.401400779,-0.561829807,-0.313611916,-0.686588951,-0.318604069,-0.901879592,0.102795307,-0.771899917,-0.863796593,0.863763609,0.341360645,-0.617748986,0.199149788,-0.567397279,1.611196339,1
ZLPZS0H-15,-0.076046931,0.17858051,0.291865001,-0.495143134,0.776551888,0.024322591,0.083175487,0.811466606,-0.440030776,0.683626832,-1.442705668,0.251518294,1.059534065,1.017181069,0.324642185,0.571385621,0.284520002,0.024509398,0.520851172,0.245721673,-0.160121631,0.89521026,-2.080406319,0.532170023,-0.717850206,0.671187691,-1.339592786,0.46361198,0.039616801,-0.401021766,0.792642357,-0.375546377,0.641448293,-1.837381752,1.004065601,-1.080071319,0.817737576,0.832010417,-1.327198486,-0.253901213,1.449001392,-0.696188583,-0.571862765,-0.49946295,0.377367382,1.665744855,-0.790460165,-0.136905903,-0.812085991,-0.587339875,-0.585053377,-0.680111863,2.105739252,-0.087215273,-0.608511089,-0.560969004,-0.95125475,-0.17528241,-0.694646061,0.292040699,0.381610776,0.871156495,0.870943477,0.106375998,-0.032453728,-0.448647577,-0.474687716,-0.370167547,-0.370167547,-0.495334864,-0.63965447,-0.459963338,-0.374303453,-0.846710314,-0.536100729,-0.851674748,-0.401400779,-0.846744767,-1.021402706,-0.379501987,-0.547923614,-0.949873097,0.219434506,-0.838778262,-0.794371709,-0.746293352,-0.287562774,-0.672758507,0.519108394,-0.622360514,1.495047058,1
ZRLZ98T-6011,-0.031793544,0.578668207,-0.193380747,-0.495143134,0.535514509,-0.132034398,0.552374663,0.013498118,0.363222835,-0.212609002,0.62398606,0.754888858,1.075113719,-0.686585153,0.387322574,-0.653543972,-0.623880723,0.623017234,1.144507221,0.263154574,0.21471254,0.388134242,0.728731323,-1.165347866,-1.355029126,-2.061393806,-0.600480394,-2.254268615,1.023087536,1.03415936,-0.028117579,-0.699330037,-0.74111833,-2.918929433,0.396919747,0.01878441,-0.023933737,0.654622194,0.950333539,0.045480435,-0.097615548,3.417473241,-0.337031163,-0.494496249,0.62927448,-1.012146567,0.176487797,-0.771883531,1.348572111,-0.687779088,0.727204912,1.381484671,0.355238118,-1.270528905,0.411456201,0.957510117,0.006993459,-1.004442003,0.048675726,-0.944873348,4.355609241,-1.427523517,-1.427597071,-0.410906554,-0.104180456,-0.597874217,-0.689407817,-0.678447273,-0.678447273,-0.561951952,-0.850841082,-0.459963338,-0.424975554,2.490506812,-0.551912138,2.467322007,0.61980787,2.490481207,0.813190092,-0.068624278,-0.658710098,-0.956653629,-0.967885377,-0.880493135,2.611808925,-0.472955655,-1.433902886,-0.8517174,-1.31843203,-0.674709024,-1.115781602,1
ZTTL3YH-01,0.517864325,-0.479194922,-1.261133479,-0.495143134,-0.851462224,-0.234438498,0.340925983,-1.28342876,-0.817021796,0.120636792,-0.660284448,0.490197399,-0.936826856,1.261293266,0.251383419,0.262476246,-0.623880723,0.798153547,-1.286578553,0.197650335,0.276166139,-0.990510448,0.711788096,-0.781226705,1.548203145,-0.052618954,1.057789251,0.782709077,1.375715341,-1.890016763,-0.894235308,-1.192384686,-0.060965241,1.313284484,-0.643096666,1.844925357,0.246811494,-0.264464556,-0.446193552,0.12712828,0.29853791,-0.878495166,2.829639792,-0.497223492,0.001973255,0.505096948,-0.446094596,1.649050766,2.891255132,-0.534936494,-1.027311095,0.37236615,0.18772317,-1.143130339,-1.231827415,-0.939226186,1.763733344,-0.146278936,0.372244139,0.929691868,-0.190136573,-0.772733183,-0.772846463,-0.498083313,-0.661278702,-0.586092422,-0.704161321,-0.691375772,-0.691375772,-0.629716297,-0.8439074,-0.459963338,-0.424975554,-1.013098085,-0.441092782,-1.018952849,-0.381950765,-1.013121716,0.023534021,-0.786419812,-0.225705187,-1.294343065,-0.612320954,-1.7249027,-0.174972615,-0.971438945,-1.598606511,0.506856406,-0.078464662,-0.652111995,-1.098809311,1
ZTUO1AO-01,0.128165433,0.643092441,0.449340867,-0.495143134,0.863870881,0.734501056,-0.104260039,1.609317994,0.849513002,-0.818004286,0.366566694,0.980620105,-0.936826856,-1.139919104,0.339607248,0.667289548,-0.623880723,0.298778588,-0.216808203,0.425170285,0.283152059,-0.484556365,-0.394797585,-0.505890917,-0.332019971,-2.639121604,-1.443000087,-0.269322586,-0.51669013,-0.688862437,-2.097020908,-0.49837215,-0.296052555,0.325014395,-1.06356354,0.468715447,0.628569997,0.222321829,-0.680757741,0.618903073,-0.846098547,-0.397004894,1.194885504,-0.490194749,-1.446691276,0.680705375,-1.366223891,2.398304522,-0.238260919,1.312977432,2.538893462,-0.4195386,-0.493305998,1.007038032,-1.216182083,0.09992212,0.413025534,-1.048038009,-1.06126574,-1.152447661,0.305710146,-1.291205528,-1.291287352,-0.499163928,-0.365828089,-0.506722057,-0.605073533,-0.593872469,-0.593872469,2.62736679,-0.629953904,-0.292849828,-0.424975554,1.090676546,-0.666477736,1.077783698,-0.382255624,1.09051609,-0.590645061,-0.697317602,-0.420305782,-1.119042856,-0.652018234,-0.859598752,-0.969207872,-0.09068531,-1.284553098,-0.63307216,-1.396858308,-0.442769858,-1.103681477,1
ZTXY83G-01,-0.015126331,-0.052870757,0.861853508,-0.495143134,-0.851462224,0.483772736,-0.874019718,-0.411883616,-1.216274343,0.398833658,-0.62834635,-0.448551456,1.992498896,1.586534735,0.265341946,1.327331768,0.285804152,0.301932451,-0.07499716,-0.776881756,0.137453003,-0.125730889,0.487176416,-0.33155374,0.832155756,-0.69365639,-0.338154124,2.36243863,0.88572789,-1.353897457,-1.391049475,-0.972710311,0.57712719,-0.169507315,-0.741699893,1.578338589,0.479405136,-0.065922966,-0.284279782,0.175224235,-0.191487552,-0.139838172,0.795087847,-0.496615964,1.370641557,-0.101673599,0.000253588,-0.453650117,0.682354158,0.891796412,-0.621731146,0.379035689,0.555464984,-0.126644695,0.521809018,-0.512858943,-0.317988086,0.205688311,-0.111970975,-0.664964113,-0.241509789,-0.801943067,-0.802054575,0.789797567,0.480857255,-0.593937231,-0.657687067,-0.6297453,-0.6297453,-0.203746037,-0.588836592,-0.446082838,-0.424975554,-1.109734996,0.377177219,-1.10873461,-0.206134834,-1.109151708,1.129056365,-1.878508082,-0.177055039,1.04033699,-1.091650694,0.014813659,-0.118241525,-0.531062126,-0.602165436,-0.798879951,-0.583255021,-0.652111995,-0.701240597,1
ZTXY83G-06,0.839897587,0.252624568,-1.261133479,-0.495143134,-0.851462224,0.367315418,-0.874019718,0.894399912,1.052898516,2.322188982,-1.030054343,-0.520531854,-0.936826856,0.227556615,-0.052894355,1.220830526,0.700275271,-0.133955862,0.02399459,0.517649296,-0.044862442,0.116723157,0.02946941,-0.499141152,-1.372421483,-0.839188268,1.528464043,0.066360926,0.931067139,-1.464072241,-1.124876079,-0.855303461,0.712545986,-0.46331722,0.712342501,0.222140538,1.378083283,1.088949098,-0.992945176,0.517292348,0.106425034,0.182657822,-0.571623426,-0.498266206,0.650102148,-0.035940174,0.449608645,-1.897270542,-0.732418017,0.855605808,-0.969400857,-0.567993297,0.750473054,2.215089517,-1.291839913,-0.151025445,1.152422633,0.647145555,-0.972653175,1.377638162,-0.596014457,-0.685760786,-0.685879343,-0.34339834,-0.340233201,-0.597874217,-0.665105648,-0.641700122,-0.641700122,-0.267055271,-0.774079089,-0.459963338,-0.424975554,-0.897619844,0.031982281,-0.901584003,-0.365915173,-0.897650986,1.374727997,-1.067502113,-0.12840489,-0.65688776,-0.44227444,0.042139046,0.207962242,-0.531062126,-0.152409932,0.776294068,-0.203177574,-0.505572499,-0.540946348,1
ZY1ZKJY-01,0.201332935,-0.578153421,0.825643096,-0.495143134,0.314549641,-0.511138882,-0.874019718,1.10783811,-1.068403103,0.897055265,0.282460841,0.274268251,-0.936826856,-0.108991881,1.168193592,1.157953809,-0.623880723,0.236824568,-0.469868263,1.263256532,0.818096631,0.415452508,0.683069597,-0.547957653,0.346675436,-1.315127142,0.365356719,0.038989147,0.107464208,0.011947204,0.069186408,1.756987515,2.026243536,0.288094489,-2.272283018,1.032909244,-1.761071805,0.228241062,-1.220259667,0.70250393,3.572733115,0.182211835,-0.759663398,-0.49710901,3.370594748,-0.606190838,2.055985408,0.941654396,0.911973355,-0.62874396,0.401698106,2.891043224,2.538435468,0.800088784,-0.014479759,-1.007684849,-0.264336558,1.07891439,-0.556528535,0.285339245,-0.255296698,-0.496192628,-0.496322686,-0.497415974,-0.59883988,-0.597874217,0.025063905,-0.339979251,-0.339979251,0.237949293,0.082597011,0.31214051,1.646923904,1.47152849,1.560343659,1.463122562,-0.369939314,1.471343264,0.464391443,0.740950248,1.521360616,2.09800833,-0.720598567,1.124381903,0.508000873,1.423256328,0.817444413,2.146415878,0.707253691,2.645032227,-0.306590301,1
ZY1ZKJY-04,-0.4021106,-0.437915663,1.122234136,-0.495143134,-0.851462224,0.211733436,-0.245321456,0.228504355,-0.160641554,-0.304298342,0.216831418,-0.016123297,-0.362162737,-0.789657005,0.006188985,-1.216689808,0.354326257,0.316754161,-0.070941215,-0.377321256,0.853965136,0.106284517,0.97751304,-1.032510869,-0.701560332,-0.751267837,0.028915336,0.18097646,0.279471807,-1.278392286,-0.805472552,-0.249506947,-0.692801056,0.635271448,0.828190183,0.904475614,0.100585705,-0.289180656,-1.227374073,-0.073573094,-0.5564188,-0.265547948,0.867337912,-0.491740505,-0.332948534,-1.075799794,1.761550515,-0.867701248,0.22568162,-0.450619575,-1.352508274,0.583604027,-0.353291506,-0.357082427,-1.047517885,-0.34749886,0.21447316,-0.410022418,-0.365272613,-0.174607328,0.039615845,-0.535258957,-0.535386645,-0.057335123,-0.582458532,-0.233867207,0.205503842,-0.201451487,-0.201451487,-0.222945083,0.792709037,0.053383825,-0.424975554,1.258662865,0.308477392,1.264137593,-0.290949698,1.259813462,1.411767498,1.372386859,0.233417763,1.869908787,-0.141517017,1.347060032,1.047932415,2.62298517,0.366296579,1.329994707,1.463665882,0.894318496,-0.023776319,1
ZY1ZKJY-05,-0.079814608,0.448456624,1.659350026,-0.495143134,-0.851462224,0.446792753,-0.321540214,-0.444823865,0.276053774,0.104797248,0.439624704,0.093191611,0.546237128,-0.598450099,0.478266229,-0.544059807,-0.099564702,0.681357907,0.314603964,0.680171512,-0.325705186,1.399178926,1.678023203,0.29362661,1.738459447,0.05035132,0.089858217,-1.645506763,-2.767676253,0.550646703,2.80747196,3.092307002,0.110786781,-0.407631064,-3.021660475,-0.692136356,-2.80630518,0.363307517,1.044013693,0.153065848,-0.8627896,-0.119723993,-0.252762773,1.226766837,-0.033797802,-1.124847305,1.234636425,0.442165208,0.583553135,-0.660841335,-0.432355864,0.87947572,0.519641225,0.020651839,0.458105544,0.673829397,-0.040114129,-0.234080217,2.948795933,1.112300694,0.542439567,0.392624878,0.392440893,-0.393101171,-0.642175976,3.65326232,3.746992578,3.671747567,3.671747567,-0.556161772,2.145316459,4.449368031,-0.414409574,-0.069752418,-0.306602587,-0.047999864,-0.401400779,-0.069837403,1.127554682,0.868842117,0.550125022,1.020434626,-0.481802053,1.555820778,0.298639663,2.223075556,1.251674204,1.534100002,1.184022587,1.130573981,-0.366416335,1
ZY1ZKJY-07,-0.043173801,-0.134773618,-1.261133479,-0.495143134,-0.851462224,0.223583228,-0.874019718,-1.28342876,-0.195630322,2.32551358,-2.344324457,-1.8575723,-0.936826856,2.213496406,1.153993176,-1.216689808,-0.623880723,-2.860836583,1.163662256,1.349227092,0.368046655,-0.08620176,1.090415065,-0.454651381,-0.278216443,0.040222881,1.388008925,-0.596760529,-0.684853878,-0.219587804,-0.533815202,0.28992291,-0.191078259,1.570742427,0.39208571,1.035991714,-1.057261815,0.080167497,1.752291358,-0.059832992,-0.012257238,-0.371474506,-0.637429348,2.375661004,-1.226453366,-1.188657638,0.154786606,-0.056590566,-0.342745298,-0.681546609,0.370320372,0.709801212,-0.497235682,0.82177037,-0.784529198,0.020652051,-0.149487027,0.237071395,-0.18864914,2.443862421,-0.385899924,0.015915185,0.015754057,-0.491327912,-0.670097471,0.122777202,0.596129835,0.236269744,0.236269744,-0.579801446,1.37971389,0.856501337,4.11716794,1.040775818,3.966010963,1.088107234,-0.401400779,1.040618608,-1.335623063,1.147750217,0.338986849,-0.06107183,-0.24181155,1.068712371,-0.301896439,0.223527486,0.811805066,0.513573535,0.514712406,1.057879986,-0.537434192,1
ZY1ZKJY-08,-0.600698928,-1.028369092,0.59792493,-0.495143134,-0.851462224,-0.170261545,-0.186957861,-1.28342876,-1.27958036,-0.502652635,0.040616536,-1.8575723,0.167949077,-0.46654987,0.043525981,-0.380209153,-0.623880723,-0.290899262,0.175803054,0.214289216,1.068365147,-1.064759917,0.919573214,0.047787111,0.628541096,-0.434761507,0.888502932,-0.233441683,-0.971019024,0.222368279,-0.686160953,-0.581433127,1.308243895,0.906728843,0.214935919,-0.679067709,0.601747736,-1.160789071,-0.65734719,-0.003721666,0.194111807,-0.238331699,0.062065418,2.601371893,-1.004873297,-1.030939487,0.379772737,0.760734171,0.061018698,-0.495393033,-1.160887573,1.467960828,0.105296984,0.924431681,0.183656162,-0.226208712,-0.975146201,0.086005342,1.42113638,-0.214739788,-0.277169004,-0.24701103,-0.247156207,-0.496880748,-0.642159942,1.769445911,2.063689753,2.134998331,2.134998331,-0.463442347,0.579567814,-0.459963338,0.368567438,0.658110778,0.524681052,0.692701115,-0.298705925,0.657978455,0.938079471,1.056196628,0.71903556,0.163094962,-0.499711786,1.360977415,0.430867796,0.223527486,0.755411587,0.701978421,0.592645783,0.942781159,-0.581548339,1
ZY1ZKJY-09,1.848928733,1.078701291,1.038571721,0.690381774,0.36323382,-3.748475538,0.768437494,-1.28342876,1.126512944,-1.527697023,1.040659438,-0.807503932,0.825204329,-0.065947855,0.531933073,0.117431397,3.256279064,-0.539888741,1.438000648,1.356314862,0.496834943,-1.797573329,0.801107258,-0.180030532,2.180130661,1.01806046,2.082726917,-0.459009054,1.287599409,1.384886014,-0.181621626,1.207522217,0.816077969,0.534849017,0.609674576,-1.491650736,-1.7576561,-1.923603373,2.374628589,0.914535386,-0.584266738,-0.293055359,2.491163002,-0.498551987,-1.096187595,-1.120454508,1.780598583,-0.628129392,-0.513242112,0.429627811,-0.733384711,0.128164669,-0.982339916,-0.026922653,-0.173572598,0.290871647,-1.353151462,0.619771184,-1.492004026,-0.950185436,0.11009542,3.334009922,3.333647479,-0.13835878,-0.625483898,0.190588285,-0.119752196,0.046801552,0.046801552,0.008286485,-0.524999187,-0.271626029,-0.258562105,-0.986466555,-0.373594064,-0.970751089,2.831612838,-0.986491919,1.917754533,0.874938622,4.068841143,2.346654121,-0.5825137,2.526160184,1.692214116,-0.239717576,2.995433602,2.087953861,1.195746807,2.672853568,-0.245703634,1
