,SampleID,Deseq_SLFN5,Deseq_CALCOCO1,Deseq_TRIM37,Deseq_TIAM1,Deseq_RPS5,Deseq_DYSF,Deseq_CDCP1,Deseq_TBC1D9,Deseq_MEFV,Deseq_KLF2,Deseq_HBA2,Deseq_BRI3,Deseq_SCARNA12,Deseq_FKBP8,Deseq_MKRN1,Deseq_UST,Deseq_MRPL43,Deseq_RPS20,Deseq_SCARNA2,Deseq_JADE2,metabolome_nRPLC_209.0819_5.9,metabolome_nHILIC_740.525_4.5,metabolome_nRPLC_495.2962_9.1,metabolome_nHILIC_447.2749_7.2,metabolome_pRPLC_146.06_3.6,metabolome_pHILIC_132.0766_9,metabolome_nRPLC_539.2489_8.8,metabolome_pRPLC_288.2172_5.1,metabolome_nHILIC_74.0246_9.6,metabolome_pRPLC_269.1382_7.1,metabolome_pRPLC_526.2924_9.8,metabolome_nRPLC_172.098_2.8,metabolome_nRPLC_445.3324_11.4,metabolome_nHILIC_174.056_3.8,metabolome_nRPLC_399.3268_11.1,metabolome_nHILIC_188.0023_1.6,metabolome_pHILIC_154.1225_1.6,metabolome_pHILIC_229.1181_10.5,metabolome_nHILIC_191.0561_8.5,metabolome_nRPLC_227.1289_6.9,proteome_F11,proteome_PSTK,proteome_BTD,proteome_PROZ,proteome_SERPINF2,proteome_IGHA1,proteome_CLEC3B,proteome_KV320_2,proteome_CAMP,proteome_LV743,proteome_KV320.2,proteome_CAPZB,proteome_HV313,proteome_LGALS3BP,proteome_VCL,proteome_PGLYRP2,proteome_HP,proteome_COMP,proteome_ORM2,proteome_C1R,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,gut_genus_Clostridium.IV,gut_genus_Dorea,gut_genus_unclassified_Porphyromonadaceae,gut_family_Porphyromonadaceae,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_phylum_Proteobacteria,nares_genus_unclassified_Neisseriaceae,nares_family_Neisseriaceae,nares_order_Neisseriales,nares_order_Bacillales,nares_genus_Staphylococcus,nares_family_Staphylococcaceae,nares_class_Betaproteobacteria,nares_family_Comamonadaceae,nares_family_Propionibacteriaceae,nares_genus_Propionibacterium,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
86,ZPEL6L3-03,0.22682946,-0.584781246,1.767127535,1.208805987,-0.732512712,-0.585066955,1.006518269,0.165340456,-1.01238624,-1.126322568,-0.717604576,-0.989118647,-0.899657502,0.240677615,-0.605804594,0.562094779,-0.947872583,-0.78479483,-1.087149846,-0.015549841,-0.095470259,-0.343979349,-0.359307812,-0.209089108,1.813233037,-0.760312276,0.743422359,0.640217879,1.154193101,-0.706580534,-0.058060723,-1.108455807,-0.741407031,0.859646384,-0.546843491,1.193916683,-0.699342295,1.064521711,1.673211612,1.773280942,0.270278948,0.880837874,-0.930447078,0.722892364,0.450837933,0.200168212,0.267832792,-0.052762266,0.175769456,0.470025834,0.723469009,0.833009149,0.332800103,0.204924809,0.598894375,-0.439706615,0.084865366,-1.553969719,-0.596991917,-0.335144082,0.735482971,-0.456431638,-0.375562821,-0.554485508,0.426787825,0.685779018,-0.417286832,-0.519714295,-0.438929604,-0.450727866,-0.450727866,-1.000580559,-0.994318249,-0.99426223,-0.464278505,-0.428596755,-0.766806989,-0.768877786,-1.421275638,1.295030608,-0.785541431,-0.907902494,-0.076860276,-0.900737323,-1.307164621,0.475430241,-1.405964801,-1.052020775,-1.891587809,-0.735778488,-1.254028627,0
96,ZTLIFAS-04,-0.939100232,0.804425332,1.338388896,0.335834749,-0.732512712,0.344938164,-0.820011371,-1.203256739,0.475760868,1.210045784,-0.717604576,-0.989118647,0.26747109,0.846143203,-0.295113341,-0.203470416,-0.947872583,1.014667031,-0.326764962,-1.173254843,9.361192251,0.372518437,-0.074595528,-0.227829048,5.43928175,3.470929021,-0.12985558,-0.494496276,-0.323586207,-0.103838816,0.093445352,0.148821341,0.392012524,3.315383416,0.357621728,-0.804598139,-0.696167334,0.295670335,-0.843538184,0.076060971,-0.162989303,-0.740896299,0.240843251,0.381818614,-1.057371144,-0.49369731,-0.163221494,-1.918404364,-0.915893167,-0.136095544,-1.177943235,1.101711547,-0.30332069,1.987387573,0.440953734,1.144359611,0.429029497,0.233411022,-1.147883122,0.144867578,-0.185862295,-0.450437983,-0.452437977,0.175091394,-0.291365619,-0.296256717,-0.333956345,-0.486507765,-0.423432738,-0.433299003,-0.433299003,-0.020626556,-0.014740616,-0.014191615,-0.440443763,-0.017213539,-0.642418164,-0.642217568,0.240653089,-1.021134122,-0.6379126,-0.093790874,1.691756788,-0.650611635,-0.476393186,-0.98471539,0.352430279,-0.754287659,-0.528032516,-0.505555875,1.303817851,0
68,ZN0JE53-11,2.719198811,3.321766487,1.942578716,3.433525096,3.01039194,2.327928925,-0.820011371,2.227204114,2.184416464,2.982666778,1.5934168,-0.989118647,3.133838507,3.564845818,3.335184632,0.749065669,2.070912554,2.48048385,3.716826304,2.459237862,-0.159411461,1.067591527,-0.302638027,-0.192499736,-0.071318517,0.881935459,-0.364268324,-0.698298517,-0.479465424,-0.377070801,-1.660646366,1.632778764,-0.204663883,-0.038916003,0.07890304,-0.484330651,0.317807199,0.660039387,-0.845093371,2.100263966,-2.030642856,0.454684573,0.545857183,1.141209191,1.7826055,0.599765709,0.575781877,2.009690868,-0.000994765,1.173587824,-0.203162184,-1.281159048,-0.868604419,-3.346769536,0.409725686,0.475307782,1.702808905,1.863964653,2.745789834,1.007523692,-0.799445499,1.20078533,-0.512016655,0.150323059,-0.435737694,0.399912794,-0.417286832,0.259218417,0.561054365,0.533063743,0.533063743,-0.59891077,-0.59139443,-0.591452221,0.51576696,-0.428596755,1.835059936,1.836518292,-0.440925141,-1.4409341,-0.65862675,0.05357369,1.697040272,-0.693931324,-0.763586411,0.366205139,0.210025932,-0.632213335,1.09857359,-0.443769138,1.512954243,0
50,ZLZNCLZ-06,0.557922891,-0.584781246,-0.783860866,0.122046513,-0.732512712,-0.585066955,-0.820011371,-1.203256739,-0.246284911,-0.115354314,-0.717604576,0.201684731,-0.899657502,-0.17940934,-0.588665065,0.724896245,-0.947872583,0.407730622,0.132871222,-0.439497798,-0.079744817,-0.12798559,0.245379892,-0.199864187,0.06844539,-1.583115497,-0.524383513,0.215592839,-1.924621901,-0.938311271,-1.509002233,0.33426237,0.113198853,0.748323871,-0.153119134,2.858375091,1.907832478,0.258662426,-0.828294757,0.279873629,0.421382114,-1.517964486,0.117474473,-0.070178317,1.351768251,0.736274178,-1.224746012,1.580665324,0.464548495,0.348302377,0.991264931,0.561663062,2.263622455,0.08577311,0.954434289,0.654216179,-0.307417558,0.033998336,1.117767335,0.025717233,0.25964921,-0.205472549,-0.144299117,0.48370681,-0.435737694,-0.099256451,0.453540329,-0.533135202,-0.438929604,-0.465518019,-0.465518019,-0.387661056,-0.383681349,-0.38379781,-0.478997549,-0.428596755,0.455484772,0.456572474,-0.051451868,-0.971823446,-0.410056944,-0.123263787,1.544406307,-0.66986483,-0.790178376,-1.660175654,0.436197543,-0.723769078,0.354033769,-0.542627918,1.534390723,0
142,ZY9XQJP-05,0.457373292,-0.584781246,1.280771896,0.846399514,-0.732512712,-0.585066955,-0.820011371,-0.143691226,-0.076584151,0.361935249,-0.717604576,-0.989118647,0.229484562,-0.906483873,0.355609079,0.486124205,1.411093912,-0.065737232,-0.351513205,0.213367691,-0.149141685,-0.798606607,-0.002629262,-0.193233053,0.953472885,1.779976619,-0.554361803,-0.154262385,-0.35732732,-0.839453583,-0.684939378,-1.39520886,-1.030653409,0.571208503,-0.607626456,-0.216329845,-0.690835703,-0.616504211,-0.187254984,-0.18499946,0.604637726,0.830253764,0.834390372,0.333023257,0.036436503,-0.701986716,-0.700063007,-1.531346079,-1.75688613,-1.390726584,1.326166531,0.095666491,-0.534943456,0.983185788,0.881122836,1.290184083,1.34314046,0.71379627,-0.76732847,0.065738039,-0.260614493,-0.392027028,-0.505463245,-0.203961926,-0.408368203,0.206835285,-0.305532468,-0.530551387,-0.433766883,-0.460415033,-0.460415033,0.110536603,0.120374291,0.120115456,-0.473185554,-0.322345015,-0.655246606,-0.654457327,0.630126362,-0.626648715,-0.451485245,-0.1527367,1.586087112,-0.443639787,0.039490939,-0.98471539,0.545094985,-0.601694754,-0.556486267,-0.53027057,1.328652798,0
157,ZLPZS0H-07,0.21353794,-0.667202174,0.463010613,-0.697484101,-0.77526484,1.286344955,-0.592451615,0.194283053,1.033322384,0.104632967,1.617469323,-0.519227936,1.040655954,-0.681297303,0.45825837,0.274395211,0.000966447,0.709661899,1.106754235,0.804567154,-0.559204787,1.368086395,-0.78950503,1.06018433,3.043257259,0.147191185,-0.342066551,1.220579002,-0.065331697,0.749469842,-0.203784172,-0.863657675,1.457325705,2.018526092,1.589402744,-0.860536483,-0.499529419,-0.735691256,-0.526722114,-0.388621102,0.246490891,1.051778399,0.800824593,-0.274301808,0.396545089,-0.03918543,1.261512002,1.529617523,-1.282489036,1.279187747,0.184525179,-1.005392707,1.283310689,-1.854355883,0.137319191,0.269529653,-0.046182644,-1.71726361,-0.56064764,0.361463005,-0.14073156,0.005435742,-0.525358546,-0.437744197,-0.407151138,-0.592124658,-0.30014486,-0.703899576,-0.326552604,-0.444841084,-0.444841084,-1.100465343,-1.095713392,-1.095731651,-0.484982413,-0.385561801,-0.329498791,-0.329358611,-0.635661778,-0.751112025,-0.575770148,-0.46711444,1.011948559,-0.544719062,-1.082689993,0.028475004,0.143012121,-0.510139011,0.923108791,-0.542627918,1.102524074,1
156,ZLPZS0H-06,0.944576633,-0.667202174,-0.001625869,-0.697484101,1.571656532,-0.600423422,-0.161573427,0.514384637,-0.070977465,-0.213718945,-0.604023105,-0.07474588,-0.591401678,-0.125836176,-0.319279762,-0.427781383,-0.365532435,0.361207469,-0.617359743,0.071825512,-0.558397054,-1.273461011,-1.089786461,0.89844441,-1.056712448,-0.507991455,-1.195350311,-0.396502066,-0.400339283,-0.90392654,-1.483729425,-0.77265673,0.184706405,0.463202375,0.363280522,-1.516330054,-0.499073419,-0.455454192,-0.854968817,-0.743655188,1.696155643,0.326908914,0.596701247,0.076960749,0.227478035,0.11129637,1.101560338,1.230300293,-0.090253541,1.486880465,-0.588386072,-1.580163825,1.235285539,-0.012232286,0.337647489,0.100317797,0.139887727,-1.007853459,-0.377547077,0.131800972,-0.291967339,0.136926357,-0.489249256,-0.457238838,-0.417483973,-0.633197478,-0.401400779,-0.604410426,-0.063982473,-0.10461365,-0.10461365,-0.645420864,-0.640302218,-0.640350095,-0.280931292,-0.436983399,0.544441763,0.543855495,-0.148820186,-0.785655868,-0.617198449,-0.157648853,2.076276985,-0.660238233,-0.662536943,0.366205139,0.204441447,-0.601694754,-1.376902757,-0.53027057,0.820189945,1
139,ZY7IW45-07,0.982582922,0.239089785,-0.783860866,0.773002785,0.084456729,0.263467483,-0.820011371,-0.203988531,0.713041897,-1.126322568,-0.717604576,-0.989118647,-0.899657502,0.401959717,-1.94986524,-0.730246356,-0.947872583,0.541000683,-0.393376503,-0.327967562,-0.151841231,1.269198596,-0.317991924,-0.215511399,1.860295987,0.065106747,4.810534851,-0.801885472,1.295856046,-0.633574909,-0.356397708,1.127097932,-1.009890265,0.499344371,-0.772427104,0.666051577,0.089787039,0.70506018,-0.871406341,-0.262082314,-1.914548246,-1.617815104,0.111510232,0.342098904,0.240089581,-0.30599644,-0.08713893,-0.71637939,0.24558769,0.557636061,0.406215866,1.276466632,-0.236361727,1.320956271,0.919645612,1.471883761,0.406815622,0.072084308,-1.935180466,-0.726619847,-0.088770118,0.318203392,-0.496594993,1.104340971,-0.435737694,-0.435300489,-0.417286832,-0.545021773,-0.438929604,-0.465623415,-0.465623415,-0.223630589,-0.215567269,-0.215731215,-0.479102439,-0.428596755,-0.359486844,-0.358618102,-0.313611916,-0.686588951,-0.318604069,-0.901879592,0.102795307,-0.771899917,-0.863796593,0.863763609,0.341360645,-0.617748986,0.199149788,-0.567397279,1.611196339,0
146,ZY9XQJP-10,-0.266555057,-0.584781246,-0.783860866,0.048868313,-0.087083695,-0.585066955,0.887898277,0.432977732,-1.01238624,-0.550506889,2.345048658,-0.989118647,0.464091939,-0.906483873,-1.174568488,0.668658223,0.943808319,-0.78479483,-0.198666377,0.210846219,-0.144473225,-0.314503972,0.363030948,-0.217375267,-0.015172467,0.68178551,-0.518749576,0.158067755,-1.179802376,-0.506458875,0.471383854,-1.044589867,-1.120346627,-0.119845965,-0.824728908,-0.443223707,-0.700587124,-1.590356337,-0.402048717,-0.585352172,0.615471015,-0.234436015,-0.040725471,0.528969493,0.351873987,-1.330211398,0.020186638,-0.979956727,-1.498234494,-2.064126927,-0.022371656,0.006399751,-1.560993963,0.51225239,1.230162035,0.401828227,1.117296182,0.993937205,0.10272729,0.100339718,0.238631904,-0.299599688,-0.26546229,0.820921679,-0.201519298,0.014037195,-0.308444182,-0.471158966,-0.435096758,-0.459799821,-0.459799821,-0.141973858,-0.134644994,-0.134831797,-0.468732317,-0.207659212,-0.576225636,-0.576249897,-1.021402706,-0.379501987,-0.547923614,-0.949873097,0.219434506,-0.838778262,-0.794371709,-0.746293352,-0.287562774,-0.672758507,0.519108394,-0.622360514,1.495047058,0
101,ZTMFN3O-06,-0.939100232,-0.584781246,0.500519968,0.264997086,0.565518612,-0.585066955,0.540925781,-0.183522524,-0.111762922,0.031708398,-0.717604576,1.190454603,-0.899657502,-0.906483873,-0.002143014,-0.6953156,-0.947872583,0.292655593,-1.087149846,-0.310655237,-0.145145628,-0.561838895,6.00124657,0.198720098,-0.709774788,0.833731074,-0.348212092,-0.495101322,-0.246909093,3.082473639,0.904784865,-0.339658864,-0.363117042,-0.586395802,-0.523390037,-0.758358086,-0.697487319,-0.733698364,0.472682067,-0.262471353,-0.141118045,-0.5150535,-0.540145384,0.734548082,-0.020872671,0.49691275,0.09269495,0.727206002,1.690708127,1.12628578,1.919675433,0.985994652,-0.779005151,-0.029542369,0.240745374,-0.537455811,-1.073455745,1.177124355,0.172371352,-1.525318455,1.00950076,2.104630754,-0.472927151,-0.04594254,0.898270182,1.400868828,1.18235071,1.073133922,1.603225046,1.587310396,1.587310396,-0.892378724,-0.888739023,-0.888712826,1.56666161,-0.202077031,-0.720271313,-0.720018208,0.813190092,-0.068624278,-0.658710098,-0.956653629,-0.967885377,-0.880493135,2.611808925,-0.472955655,-1.433902886,-0.8517174,-1.31843203,-0.674709024,-1.115781602,0
20,ZL63I8R-07,0.499007162,0.320208556,-0.783860866,0.338129763,-0.732512712,0.347014625,-0.820011371,-1.203256739,-1.01238624,-1.126322568,0.267775974,-0.989118647,0.270076987,0.013574614,-1.94986524,-0.199194717,1.003754985,-0.78479483,-0.325067219,0.254707868,-0.147210085,0.239926321,-0.387676659,0.028771641,0.86662201,0.037437835,-0.528579126,0.056523267,-0.65386247,-0.492593112,-0.675414542,1.324562893,2.043174673,0.690001704,1.947303978,3.046587253,-0.69696679,0.055393703,1.603576188,4.161741235,0.122935451,2.875196443,-0.45771869,-3.758496489,-0.654670142,-0.372948578,-0.673196415,0.56528074,-0.505818394,0.745601475,0.674629308,-1.6948684,-0.436974979,-0.707702094,0.370758389,-0.550089075,0.123182428,-0.612654243,0.128176316,0.594729392,-0.799445499,-0.42034984,0.690669859,1.322517059,-0.435737694,-0.873469674,0.396111619,-0.540227923,-0.437794061,-0.464528357,-0.464528357,-0.520732034,-0.513096656,-0.513176562,-0.477205935,-0.428596755,-0.878294897,-0.877801083,0.023534021,-0.786419812,-0.225705187,-1.294343065,-0.612320954,-1.7249027,-0.174972615,-0.971438945,-1.598606511,0.506856406,-0.078464662,-0.652111995,-1.098809311,0
25,ZL63I8R-15,1.574946653,1.205152358,0.09583265,0.957690894,2.279757675,2.001198709,-0.820011371,1.74779386,2.137833656,1.27671671,0.918708135,-0.030304123,-0.155362096,0.913253323,0.345616949,-0.104240752,0.384580364,2.307756997,1.389246833,1.236804239,-0.146738219,-0.0587575,-0.379558452,-0.215505908,-0.909684905,-0.539984625,-0.546087482,-0.126636709,-0.712272886,-0.648130886,-0.162487117,-0.556120448,1.774146152,-0.589675136,1.414059093,0.055006597,-0.69290784,-0.093311341,1.302690579,-0.602103889,0.33285617,0.03911297,1.125827041,-2.909644443,-0.374805396,0.039519199,-0.278786929,0.153719094,0.962429096,0.609639904,-1.060989981,0.592725357,-0.521140048,-0.023884005,0.446631097,0.028697453,0.150415494,0.202305672,0.244999518,-0.238003467,0.083913497,-0.456431638,-0.295906757,0.240157185,-0.435737694,-0.699877203,0.088482082,-0.43166085,-0.428167189,-0.399871806,-0.399871806,-0.297100262,-0.288314189,-0.288457586,-0.403966316,-0.267039926,0.140072543,0.141075503,-0.590645061,-0.697317602,-0.420305782,-1.119042856,-0.652018234,-0.859598752,-0.969207872,-0.09068531,-1.284553098,-0.63307216,-1.396858308,-0.442769858,-1.103681477,0
134,ZX52KVK-2021,-0.111698163,-0.584781246,-0.783860866,-0.692055513,0.513680823,-0.585066955,-0.820011371,-1.203256739,-1.01238624,-1.126322568,-0.717604576,0.344187631,0.135343233,0.371162495,-0.071512451,0.812314588,-0.947872583,-0.78479483,-1.087149846,-0.351689426,-0.138734998,3.627976998,-0.468185334,-0.205583294,0.445647468,-0.123645554,-0.418267798,-0.601788128,2.054958355,0.856700445,1.106893838,-0.45928851,-0.111929061,0.104314416,-0.349326701,-0.010414089,2.525856543,0.505872044,0.038259575,-0.011532419,0.467773366,-0.85962432,-1.091313701,0.819259647,0.00816481,0.14655566,-0.051104903,1.103849753,0.841021791,1.158242169,0.416316859,0.105348146,0.814976453,-1.468347453,-0.165379321,0.080102328,0.122715161,0.679528219,1.411686199,0.124344966,0.0284143,-0.330998444,-0.492871768,0.54590501,-0.318250729,-0.657501406,1.261547949,-0.537971302,-0.438015308,-0.465397959,-0.465397959,3.1905807,3.207197844,3.206067109,-0.478695668,-0.402298128,-1.006621983,-1.005927109,1.129056365,-1.878508082,-0.177055039,1.04033699,-1.091650694,0.014813659,-0.118241525,-0.531062126,-0.602165436,-0.798879951,-0.583255021,-0.652111995,-0.701240597,0
71,ZN3TBJM-02,-0.939100232,-0.584781246,0.365173574,-0.692055513,0.013334658,-0.585066955,-0.820011371,-1.203256739,-0.206669444,-0.460919249,-0.717604576,0.996265003,-0.899657502,-0.141811968,0.131234548,0.82324796,0.724129232,-0.165693002,-0.453773618,-0.40155487,-0.105753978,-0.165967806,-0.243741272,-0.222168465,0.031401257,0.912174731,-0.396511768,-0.360841444,-0.017324069,-0.168615435,-1.532437703,0.584022519,-0.953605762,-0.062331529,-0.561226382,-0.131994829,0.058598804,-0.451148662,-0.856614831,3.250951184,1.491881362,0.765469496,0.573165454,-0.150788145,-0.442301651,-1.466967174,1.339817893,-0.998817385,0.403767562,-0.897185598,-1.056291823,0.804409688,-0.809959938,0.639112367,-0.808309747,-1.264613401,0.02223354,-2.043926231,-2.570704968,0.768465162,1.763739062,-0.15275037,-0.506869311,-0.052258438,-0.374284058,0.729892772,-0.417286832,2.311754837,3.190580461,3.16904318,3.16904318,-0.435273691,-0.427722721,-0.427826742,3.147707097,-0.19634023,1.418876105,1.420222644,1.374727997,-1.067502113,-0.12840489,-0.65688776,-0.44227444,0.042139046,0.207962242,-0.531062126,-0.152409932,0.776294068,-0.203177574,-0.505572499,-0.540946348,0
129,ZWLGEWL-01,1.212718984,1.668852735,0.494136871,2.041597761,1.997053228,3.032697277,0.534162215,1.322602036,2.945958389,1.88896102,1.847672045,1.723489446,0.785249374,2.238303509,1.644545926,0.585238853,-0.947872583,1.761321489,2.373267473,1.92278684,-0.159798956,-0.308187699,-0.318059447,-0.195319197,-0.689401325,-1.091285712,-0.354162944,-0.047225435,0.352262952,-0.748440571,-1.549098434,-0.391529264,1.509126388,-0.596142361,1.016227611,-0.283953653,3.39413428,-0.43717976,-0.751745627,-0.746472333,-0.923560219,0.797307468,-0.57359108,-0.827471965,-1.562052365,-0.827406661,0.57308885,0.923336303,-1.108083953,0.010738551,1.174315989,1.891727572,-0.521700186,0.768692844,-1.35141055,-1.032005478,0.557613517,-0.778228552,-0.444372083,-0.121122834,-0.423024694,-0.417033352,1.214413214,-0.074016002,1.459234409,-0.052407179,-0.417286832,-0.529532681,-0.438087755,-0.464909992,-0.464909992,2.434387939,2.45202355,2.451106121,-0.478392446,-0.428596755,-0.503809947,-0.502979981,0.464391443,0.740950248,1.521360616,2.09800833,-0.720598567,1.124381903,0.508000873,1.423256328,0.817444413,2.146415878,0.707253691,2.645032227,-0.306590301,0
144,ZY9XQJP-07,-0.939100232,-0.584781246,-0.783860866,0.857630252,-0.732512712,-0.585066955,-0.820011371,0.447924814,-1.01238624,0.371586096,-0.717604576,-0.989118647,0.239392229,-0.906483873,0.066967166,0.043968145,-0.947872583,-0.78479483,-0.345058355,0.22349005,-0.133427108,0.364312131,0.730918824,-0.220636338,0.648147241,0.855077098,-0.52146674,-0.192036206,-1.305511643,-0.829388671,0.671122663,0.354324266,-0.789979415,0.327995179,-0.495418688,-0.641977852,-0.699591378,-0.656681161,-0.083260068,-0.284352713,0.682268439,1.442500075,0.82869651,0.359376037,0.179417707,-1.311603613,-0.532228618,-1.633196853,0.052097964,-1.409238399,-1.401344486,0.283770599,-0.776191599,0.402343226,0.660923806,1.191726192,1.258705279,0.417669206,-1.26631617,0.449456417,-0.526759435,-0.424105863,-0.497223469,-0.073335586,-0.200377484,-0.22971138,-0.193073747,-0.508700164,-0.436493779,-0.462254464,-0.462254464,-0.634313956,-0.627068978,-0.627116692,-0.475749685,-0.428596755,-0.883382663,-0.882654678,1.411767498,1.372386859,0.233417763,1.869908787,-0.141517017,1.347060032,1.047932415,2.62298517,0.366296579,1.329994707,1.463665882,0.894318496,-0.023776319,0
79,ZN9YTFN-6021,-0.287706769,-0.584781246,0.179199487,-0.692055513,-0.107382597,0.06421612,0.200452793,-0.438634933,-1.01238624,-0.568616434,-0.717604576,-0.989118647,0.80204247,-0.906483873,0.306855089,-0.324717129,-0.063879186,0.060351248,-0.222517549,0.177524727,-0.144319443,1.000528631,-0.541386343,-0.210661074,-0.193281672,-0.692767885,0.326076159,-0.687242222,0.824599369,0.220528982,0.225596925,-0.465728566,-0.188002296,-0.515257821,-0.31665417,1.017389225,-0.697172522,-0.170849477,-0.258993508,-0.375789926,0.377476661,-2.524131093,0.545726412,0.102064136,-2.236389786,2.158904165,-0.346891766,0.860809498,1.471285681,0.927988126,0.889867429,1.72470524,2.054064566,-2.910392165,-0.843428146,0.35007716,0.153093522,0.280120709,1.626862848,0.380016948,-0.740739687,-0.43992911,-0.50697299,-0.98158073,-0.435737694,-1.03894245,-0.417286832,3.81256789,5.081469245,5.054841905,5.054841905,-0.723498044,-0.741433823,-0.741449234,5.02055357,-0.428596755,-1.037888459,-1.037201985,1.127554682,0.868842117,0.550125022,1.020434626,-0.481802053,1.555820778,0.298639663,2.223075556,1.251674204,1.534100002,1.184022587,1.130573981,-0.366416335,0
133,ZX52KVK-04,-0.939100232,-0.584781246,-0.783860866,-0.692055513,-0.732512712,0.6548879,-0.820011371,0.25696386,0.277272087,0.431561927,0.74721693,-0.989118647,-0.899657502,-0.906483873,0.147720554,0.007949636,0.74031543,-0.78479483,0.395750792,-1.173254843,-0.127476033,-0.230649555,-0.508041937,-0.206631504,0.380626093,-0.542781919,-0.504469029,-0.948578815,2.131913951,0.577072246,-0.993330233,0.425750338,-0.649065193,-0.092903676,-0.56775747,0.750163888,1.533048796,0.450385478,1.165785303,-0.238987491,-0.720190644,1.315628666,0.189170834,0.755313911,-0.047607575,0.564760942,-0.306288526,0.644250562,0.691135067,0.743175148,-0.020007278,0.738729456,1.523211053,-0.657627765,-0.617216929,1.370154271,-0.029241844,-0.510054218,2.236984599,-0.047551423,3.694462041,-0.456431638,-0.42836713,4.375064481,0.179787657,-0.566798302,7.506650777,-0.484810581,-0.383737727,-0.393916438,-0.393916438,2.666903127,2.654119954,2.653145441,-0.407740216,-0.428596755,-0.437322281,-0.436474452,-1.335623063,1.147750217,0.338986849,-0.06107183,-0.24181155,1.068712371,-0.301896439,0.223527486,0.811805066,0.513573535,0.514712406,1.057879986,-0.537434192,0
137,ZX52KVK-6031,1.166722588,1.092880094,-0.783860866,0.599734794,-0.732512712,0.583707224,-0.820011371,0.831568588,0.20323814,-0.122396001,0.812700591,-0.989118647,0.567119115,-0.906483873,-1.94986524,0.266077442,-0.947872583,1.115044893,0.856493776,0.548016739,-0.160794343,-0.171074052,-0.456761937,-0.204773608,0.073483534,-0.480829129,-0.06850034,-0.004092861,2.676581791,0.718409598,0.594558402,-1.200387712,-0.532706964,-0.141395911,-0.650173412,0.001794703,-0.700713162,-1.377812521,0.699387164,-0.442496259,-0.416711787,-0.568721102,-0.778768037,0.747635996,1.135859938,-0.201915001,-0.710316851,1.021060426,0.441451126,0.223399871,-0.242463706,0.667032841,0.135591406,-1.422936014,0.87890406,-0.319232046,0.624037807,-0.830443354,0.624085957,0.115020488,0.867507013,-0.456431638,-0.48119675,0.450307465,-0.37444445,1.50515851,-0.066946608,-0.326728671,-0.407099643,-0.434501107,-0.434501107,1.675250832,1.62736993,1.652704514,-0.415060614,-0.428596755,-0.034460844,-0.033504777,0.938079471,1.056196628,0.71903556,0.163094962,-0.499711786,1.360977415,0.430867796,0.223527486,0.755411587,0.701978421,0.592645783,0.942781159,-0.581548339,0
72,ZN3TBJM-07,0.245965507,1.468978977,0.968213562,0.96249242,1.966252566,0.596159402,-0.820011371,-1.203256739,1.599443327,1.281364907,1.216545381,-0.989118647,0.582746226,1.327654855,0.49646901,0.733152518,0.660357078,1.521303127,1.641636035,1.081417762,-0.125786911,0.327673574,-0.245072917,-0.225525546,0.453336568,0.06880254,-0.289092465,0.183011621,-0.271944527,-0.392012232,-1.577560287,1.025016667,-1.079479102,0.020236904,-0.779751447,-0.457075251,2.577184594,0.013855104,-0.857970456,1.719516058,1.122245384,-1.525700457,0.524951414,-0.548695039,-0.260786135,2.0232906,-0.758051968,1.298626946,0.127415961,0.992852101,-0.536167646,-0.41765113,1.064859543,0.355998747,1.013813817,-0.497797877,0.063537728,0.194889076,1.130518492,0.037654165,-0.67330031,-0.456431638,-0.512016655,0.042564987,-0.420961347,-0.683675437,-0.276522089,2.233347343,3.05070383,3.021198165,3.021198165,-0.410940751,-0.402545572,-0.402656704,3.003774834,-0.428596755,1.239392194,1.240690511,1.917754533,0.874938622,4.068841143,2.346654121,-0.5825137,2.526160184,1.692214116,-0.239717576,2.995433602,2.087953861,1.195746807,2.672853568,-0.245703634,0
